uni,t,n,value
ssp2,34,tha,38.75687254460251
ssp2,34,tur,72.00859439793858
ssp2,34,ukr,30.044677187237866
ssp2,34,usa,573.2538576185412
ssp2,34,vnm,55.521364206110114
ssp2,34,zaf,60.27574302662462
ssp2,35,arg,52.28799797496469
ssp2,35,aus,55.836302450257065
ssp2,35,aut,11.836515957087562
ssp2,35,bel,16.330040375662787
ssp2,35,bgr,1.9341656017646387
ssp2,35,blt,4.176836983120951
ssp2,35,bra,133.7208496757727
ssp2,35,can,71.83848241634396
ssp2,35,chl,13.771965194144242
ssp2,35,chn,507.61350430087765
ssp2,35,cor,23.41034382293946
ssp2,35,cro,2.5876807071722348
ssp2,35,dnk,8.796600247087706
ssp2,35,egy,157.6306235864679
ssp2,35,esp,56.196607379919435
ssp2,35,fin,6.556098053184261
ssp2,35,fra,102.30525583501435
ssp2,35,gbr,97.63211777985619
ssp2,35,golf57,345.0046405827325
ssp2,35,grc,10.634320478282268
ssp2,35,hun,6.611849612815918
ssp2,35,idn,201.67987116245334
ssp2,35,irl,6.975543029956974
ssp2,35,ita,50.7991046518318
ssp2,35,jpn,59.3270624343831
ssp2,35,meme,91.80477655481273
ssp2,35,mex,101.86315331824021
ssp2,35,mys,47.40250943105108
ssp2,35,nde,1194.3536181535933
ssp2,35,nld,21.58406075373386
ssp2,35,noan,33.74705950003072
ssp2,35,noap,50.65640212546595
ssp2,35,nor,9.720283667627697
ssp2,35,oeu,9.739768941931391
ssp2,35,osea,229.07358236902127
ssp2,35,pol,20.532457189070044
ssp2,35,prt,7.052464269253739
ssp2,35,rcam,71.59958244335286
ssp2,35,rcz,8.815606469971089
ssp2,35,rfa,93.58978421395038
ssp2,35,ris,88.23080415831504
ssp2,35,rjan57,26.50095358941317
ssp2,35,rom,4.573848520093252
ssp2,35,rsaf,2932.6188745435034
ssp2,35,rsam,135.3435976991673
ssp2,35,rsas,649.7273190852131
ssp2,35,rsl,3.3987691875859234
ssp2,35,rus,141.2080719617172
ssp2,35,slo,2.4538375270503554
ssp2,35,sui,15.326661679440267
ssp2,35,swe,19.26526347978417
ssp2,35,tha,38.59876283905027
ssp2,35,tur,71.8028139200494
ssp2,35,ukr,30.02951886237798
ssp2,35,usa,574.9009402851617
ssp2,35,vnm,55.20884547377234
ssp2,35,zaf,60.15490053164334
ssp2,36,arg,52.25643738251991
ssp2,36,aus,55.97935723594479
ssp2,36,aut,11.852357352210543
ssp2,36,bel,16.35308734747375
ssp2,36,bgr,1.9256304344346151
ssp2,36,blt,4.1748492936520165
ssp2,36,bra,133.30920619472639
ssp2,36,can,72.00642124850856
ssp2,36,chl,13.739228347785286
ssp2,36,chn,505.1625007360432
ssp2,36,cor,23.32690124458159
ssp2,36,cro,2.585017500052103
ssp2,36,dnk,8.811181240744872
ssp2,36,egy,157.56311551455127
ssp2,36,esp,56.27223131313954
ssp2,36,fin,6.561630723469328
ssp2,36,fra,102.4723255185615
ssp2,36,gbr,97.77045901047703
ssp2,36,golf57,345.0974497216398
ssp2,36,grc,10.640194363043882
ssp2,36,hun,6.604393225590543
ssp2,36,idn,201.1508577824692
ssp2,36,irl,6.983528376128405
ssp2,36,ita,50.80263674793834
ssp2,36,jpn,59.16459055615085
ssp2,36,meme,91.90037742257626
ssp2,36,mex,101.60259432690098
ssp2,36,mys,47.39806521334522
ssp2,36,nde,1191.7223487601468
ssp2,36,nld,21.60228479481992
ssp2,36,noan,33.64395513562578
ssp2,36,noap,50.57347131889416
ssp2,36,nor,9.740803678869042
ssp2,36,oeu,9.722514005259065
ssp2,36,osea,228.75248854424515
ssp2,36,pol,20.481374349327808
ssp2,36,prt,7.047833579474955
ssp2,36,rcam,71.42157919802914
ssp2,36,rcz,8.813656112168145
ssp2,36,rfa,93.67903429583579
ssp2,36,ris,88.05975878763591
ssp2,36,rjan57,26.488508779722014
ssp2,36,rom,4.5467396020003035
ssp2,36,rsaf,2936.39309295399
ssp2,36,rsam,135.07081189962202
ssp2,36,rsas,649.2346886440184
ssp2,36,rsl,3.3927030799824682
ssp2,36,rus,141.3009872272519
ssp2,36,slo,2.456714339891053
ssp2,36,sui,15.361254626752643
ssp2,36,swe,19.310011177172886
ssp2,36,tha,38.49378637721735
ssp2,36,tur,71.66601897692914
ssp2,36,ukr,30.019418410985423
ssp2,36,usa,576.0021503467345
ssp2,36,vnm,55.001672389465014
ssp2,36,zaf,60.074500380597684
ssp2,37,arg,52.24066661115059
ssp2,37,aus,56.05106788476021
ssp2,37,aut,11.860288650433596
ssp2,37,bel,16.364627096747153
ssp2,37,bgr,1.9213816829423203
ssp2,37,blt,4.173859133288371
ssp2,37,bra,133.1040180515663
ssp2,37,can,72.09058696224636
ssp2,37,chl,13.722898833399666
ssp2,37,chn,503.9429162690874
ssp2,37,cor,23.285328664536017
ssp2,37,cro,2.583687266960995
ssp2,37,dnk,8.818483822093047
ssp2,37,egy,157.5293759343493
ssp2,37,esp,56.310094163419826
ssp2,37,fin,6.564399393113287
ssp2,37,fra,102.55599677697826
ssp2,37,gbr,97.83972763808364
ssp2,37,golf57,345.1441759830883
ssp2,37,grc,10.643132927649743
ssp2,37,hun,6.600669236377056
ssp2,37,idn,200.8870449028078
ssp2,37,irl,6.987525619880031
ssp2,37,ita,50.80440291878612
ssp2,37,jpn,59.08357708811396
ssp2,37,meme,91.94860506400869
ssp2,37,mex,101.47264807728628
ssp2,37,mys,47.395843312825896
ssp2,37,nde,1190.4096125260378
ssp2,37,nld,21.611404508903043
ssp2,37,noan,33.59256306279934
ssp2,37,noap,50.53207429471436
ssp2,37,nor,9.751085343881343
ssp2,37,oeu,9.713956619541058
ssp2,37,osea,228.59245236565218
ssp2,37,pol,20.45589647412872
ssp2,37,prt,7.045519754854721
ssp2,37,rcam,71.332904816428
ssp2,37,rcz,8.812681149014482
ssp2,37,rfa,93.72370189258297
ssp2,37,ris,87.97442059151399
ssp2,37,rjan57,26.482313983910803
ssp2,37,rom,4.533265479396645
ssp2,37,rsaf,2938.2863251946023
ssp2,37,rsam,134.93474254442748
ssp2,37,rsas,648.9892445578125
ssp2,37,rsl,3.3896754395612065
ssp2,37,rus,141.34747542925817
ssp2,37,slo,2.4581544326602387
ssp2,37,sui,15.378590139308127
ssp2,37,swe,19.33243699391906
ssp2,37,tha,38.4414408977355
ssp2,37,tur,71.59775181263304
ssp2,37,ukr,30.014369883936382
ssp2,37,usa,576.553810049304
ssp2,37,vnm,54.89847455936006
ssp2,37,zaf,60.03435403456515
ssp2,38,arg,52.24066661115059
ssp2,38,aus,56.05106788476021
ssp2,38,aut,11.860288650433596
ssp2,38,bel,16.364627096747153
ssp2,38,bgr,1.9213816829423203
ssp2,38,blt,4.173859133288371
ssp2,38,bra,133.1040180515663
ssp2,38,can,72.09058696224636
ssp2,38,chl,13.722898833399666
ssp2,38,chn,503.9429162690874
ssp2,38,cor,23.285328664536017
ssp2,38,cro,2.583687266960995
ssp2,38,dnk,8.818483822093047
ssp2,38,egy,157.5293759343493
ssp2,38,esp,56.310094163419826
ssp2,38,fin,6.564399393113287
ssp2,38,fra,102.55599677697826
ssp2,38,gbr,97.83972763808364
ssp2,38,golf57,345.1441759830883
ssp2,38,grc,10.643132927649743
ssp2,38,hun,6.600669236377056
ssp2,38,idn,200.8870449028078
ssp2,38,irl,6.987525619880031
ssp2,38,ita,50.80440291878612
ssp2,38,jpn,59.08357708811396
ssp2,38,meme,91.94860506400869
ssp2,38,mex,101.47264807728628
ssp2,38,mys,47.395843312825896
ssp2,38,nde,1190.4096125260378
ssp2,38,nld,21.611404508903043
ssp2,38,noan,33.59256306279934
ssp2,38,noap,50.53207429471436
ssp2,38,nor,9.751085343881343
ssp2,38,oeu,9.713956619541058
ssp2,38,osea,228.59245236565218
ssp2,38,pol,20.45589647412872
ssp2,38,prt,7.045519754854721
ssp2,38,rcam,71.332904816428
ssp2,38,rcz,8.812681149014482
ssp2,38,rfa,93.72370189258297
ssp2,38,ris,87.97442059151399
ssp2,38,rjan57,26.482313983910803
ssp2,38,rom,4.533265479396645
ssp2,38,rsaf,2938.2863251946023
ssp2,38,rsam,134.93474254442748
ssp2,38,rsas,648.9892445578125
ssp2,38,rsl,3.3896754395612065
ssp2,38,rus,141.34747542925817
ssp2,38,slo,2.4581544326602387
ssp2,38,sui,15.378590139308127
ssp2,38,swe,19.33243699391906
ssp2,38,tha,38.4414408977355
ssp2,38,tur,71.59775181263304
ssp2,38,ukr,30.014369883936382
ssp2,38,usa,576.553810049304
ssp2,38,vnm,54.89847455936006
ssp2,38,zaf,60.03435403456515
ssp2,39,arg,52.24066661115059
ssp2,39,aus,56.05106788476021
ssp2,39,aut,11.860288650433596
ssp2,39,bel,16.364627096747153
ssp2,39,bgr,1.9213816829423203
ssp2,39,blt,4.173859133288371
ssp2,39,bra,133.1040180515663
ssp2,39,can,72.09058696224636
ssp2,39,chl,13.722898833399666
ssp2,39,chn,503.9429162690874
ssp2,39,cor,23.285328664536017
ssp2,39,cro,2.583687266960995
ssp2,39,dnk,8.818483822093047
ssp2,39,egy,157.5293759343493
ssp2,39,esp,56.310094163419826
ssp2,39,fin,6.564399393113287
ssp2,39,fra,102.55599677697826
ssp2,39,gbr,97.83972763808364
ssp2,39,golf57,345.1441759830883
ssp2,39,grc,10.643132927649743
ssp2,39,hun,6.600669236377056
ssp2,39,idn,200.8870449028078
ssp2,39,irl,6.987525619880031
ssp2,39,ita,50.80440291878612
ssp2,39,jpn,59.08357708811396
ssp2,39,meme,91.94860506400869
ssp2,39,mex,101.47264807728628
ssp2,39,mys,47.395843312825896
ssp2,39,nde,1190.4096125260378
ssp2,39,nld,21.611404508903043
ssp2,39,noan,33.59256306279934
ssp2,39,noap,50.53207429471436
ssp2,39,nor,9.751085343881343
ssp2,39,oeu,9.713956619541058
ssp2,39,osea,228.59245236565218
ssp2,39,pol,20.45589647412872
ssp2,39,prt,7.045519754854721
ssp2,39,rcam,71.332904816428
ssp2,39,rcz,8.812681149014482
ssp2,39,rfa,93.72370189258297
ssp2,39,ris,87.97442059151399
ssp2,39,rjan57,26.482313983910803
ssp2,39,rom,4.533265479396645
ssp2,39,rsaf,2938.2863251946023
ssp2,39,rsam,134.93474254442748
ssp2,39,rsas,648.9892445578125
ssp2,39,rsl,3.3896754395612065
ssp2,39,rus,141.34747542925817
ssp2,39,slo,2.4581544326602387
ssp2,39,sui,15.378590139308127
ssp2,39,swe,19.33243699391906
ssp2,39,tha,38.4414408977355
ssp2,39,tur,71.59775181263304
ssp2,39,ukr,30.014369883936382
ssp2,39,usa,576.553810049304
ssp2,39,vnm,54.89847455936006
ssp2,39,zaf,60.03435403456515
ssp2,4,arg,48.54
ssp2,4,aus,27.98
ssp2,4,aut,9.11
ssp2,4,bel,11.88
ssp2,4,bgr,6.27
ssp2,4,blt,5.63
ssp2,4,bra,223.77
ssp2,4,can,40.87
ssp2,4,chl,20.05
ssp2,4,chn,1404.69
ssp2,4,cor,51.51
ssp2,4,cro,3.72
ssp2,4,dnk,6.07
ssp2,4,egy,124.05
ssp2,4,esp,47.28
ssp2,4,fin,5.58
ssp2,4,fra,69.54
ssp2,4,gbr,69.41
ssp2,4,golf57,251.16
ssp2,4,grc,10.39
ssp2,4,hun,9.62
ssp2,4,idn,291.44
ssp2,4,irl,5.28
ssp2,4,ita,57.69
ssp2,4,jpn,119.74
ssp2,4,meme,61.8
ssp2,4,mex,135.52
ssp2,4,mys,37.09
ssp2,4,nde,1514.18
ssp2,4,nld,17.96
ssp2,4,noan,52.93
ssp2,4,noap,56.57
ssp2,4,nor,5.75
ssp2,4,oeu,19.969999999999995
ssp2,4,osea,256.1
ssp2,4,pol,38.18
ssp2,4,prt,10.0
ssp2,4,rcam,100.97999999999999
ssp2,4,rcz,10.44
ssp2,4,rfa,82.53
ssp2,4,ris,113.31
ssp2,4,rjan57,22.289999999999996
ssp2,4,rom,18.49
ssp2,4,rsaf,1391.6299999999997
ssp2,4,rsam,167.46999999999997
ssp2,4,rsas,562.5
ssp2,4,rsl,5.54
ssp2,4,rus,140.05
ssp2,4,slo,2.1
ssp2,4,sui,9.16
ssp2,4,swe,10.92
ssp2,4,tha,72.05
ssp2,4,tur,89.6
ssp2,4,ukr,38.74
ssp2,4,usa,349.23
ssp2,4,vnm,102.63
ssp2,4,zaf,64.4
ssp2,40,arg,52.24066661115059
ssp2,40,aus,56.05106788476021
ssp2,40,aut,11.860288650433596
ssp2,40,bel,16.364627096747153
ssp2,40,bgr,1.9213816829423203
ssp2,40,blt,4.173859133288371
ssp2,40,bra,133.1040180515663
ssp2,40,can,72.09058696224636
ssp2,40,chl,13.722898833399666
ssp2,40,chn,503.9429162690874
ssp2,40,cor,23.285328664536017
ssp2,40,cro,2.583687266960995
ssp2,40,dnk,8.818483822093047
ssp2,40,egy,157.5293759343493
ssp2,40,esp,56.310094163419826
ssp2,40,fin,6.564399393113287
ssp2,40,fra,102.55599677697826
ssp2,40,gbr,97.83972763808364
ssp2,40,golf57,345.1441759830883
ssp2,40,grc,10.643132927649743
ssp2,40,hun,6.600669236377056
ssp2,40,idn,200.8870449028078
ssp2,40,irl,6.987525619880031
ssp2,40,ita,50.80440291878612
ssp2,40,jpn,59.08357708811396
ssp2,40,meme,91.94860506400869
ssp2,40,mex,101.47264807728628
ssp2,40,mys,47.395843312825896
ssp2,40,nde,1190.4096125260378
ssp2,40,nld,21.611404508903043
ssp2,40,noan,33.59256306279934
ssp2,40,noap,50.53207429471436
ssp2,40,nor,9.751085343881343
ssp2,40,oeu,9.713956619541058
ssp2,40,osea,228.59245236565218
ssp2,40,pol,20.45589647412872
ssp2,40,prt,7.045519754854721
ssp2,40,rcam,71.332904816428
ssp2,40,rcz,8.812681149014482
ssp2,40,rfa,93.72370189258297
ssp2,40,ris,87.97442059151399
ssp2,40,rjan57,26.482313983910803
ssp2,40,rom,4.533265479396645
ssp2,40,rsaf,2938.2863251946023
ssp2,40,rsam,134.93474254442748
ssp2,40,rsas,648.9892445578125
ssp2,40,rsl,3.3896754395612065
ssp2,40,rus,141.34747542925817
ssp2,40,slo,2.4581544326602387
ssp2,40,sui,15.378590139308127
ssp2,40,swe,19.33243699391906
ssp2,40,tha,38.4414408977355
ssp2,40,tur,71.59775181263304
ssp2,40,ukr,30.014369883936382
ssp2,40,usa,576.553810049304
ssp2,40,vnm,54.89847455936006
ssp2,40,zaf,60.03435403456515
ssp2,41,arg,52.24066661115059
ssp2,41,aus,56.05106788476021
ssp2,41,aut,11.860288650433596
ssp2,41,bel,16.364627096747153
ssp2,41,bgr,1.9213816829423203
ssp2,41,blt,4.173859133288371
ssp2,41,bra,133.1040180515663
ssp2,41,can,72.09058696224636
ssp2,41,chl,13.722898833399666
ssp2,41,chn,503.9429162690874
ssp2,41,cor,23.285328664536017
ssp2,41,cro,2.583687266960995
ssp2,41,dnk,8.818483822093047
ssp2,41,egy,157.5293759343493
ssp2,41,esp,56.310094163419826
ssp2,41,fin,6.564399393113287
ssp2,41,fra,102.55599677697826
ssp2,41,gbr,97.83972763808364
ssp2,41,golf57,345.1441759830883
ssp2,41,grc,10.643132927649743
ssp2,41,hun,6.600669236377056
ssp2,41,idn,200.8870449028078
ssp2,41,irl,6.987525619880031
ssp2,41,ita,50.80440291878612
ssp2,41,jpn,59.08357708811396
ssp2,41,meme,91.94860506400869
ssp2,41,mex,101.47264807728628
ssp2,41,mys,47.395843312825896
ssp2,41,nde,1190.4096125260378
ssp2,41,nld,21.611404508903043
ssp2,41,noan,33.59256306279934
ssp2,41,noap,50.53207429471436
ssp2,41,nor,9.751085343881343
ssp2,41,oeu,9.713956619541058
ssp2,41,osea,228.59245236565218
ssp2,41,pol,20.45589647412872
ssp2,41,prt,7.045519754854721
ssp2,41,rcam,71.332904816428
ssp2,41,rcz,8.812681149014482
ssp2,41,rfa,93.72370189258297
ssp2,41,ris,87.97442059151399
ssp2,41,rjan57,26.482313983910803
ssp2,41,rom,4.533265479396645
ssp2,41,rsaf,2938.2863251946023
ssp2,41,rsam,134.93474254442748
ssp2,41,rsas,648.9892445578125
ssp2,41,rsl,3.3896754395612065
ssp2,41,rus,141.34747542925817
ssp2,41,slo,2.4581544326602387
ssp2,41,sui,15.378590139308127
ssp2,41,swe,19.33243699391906
ssp2,41,tha,38.4414408977355
ssp2,41,tur,71.59775181263304
ssp2,41,ukr,30.014369883936382
ssp2,41,usa,576.553810049304
ssp2,41,vnm,54.89847455936006
ssp2,41,zaf,60.03435403456515
ssp2,42,arg,52.24066661115059
ssp2,42,aus,56.05106788476021
ssp2,42,aut,11.860288650433596
ssp2,42,bel,16.364627096747153
ssp2,42,bgr,1.9213816829423203
ssp2,42,blt,4.173859133288371
ssp2,42,bra,133.1040180515663
ssp2,42,can,72.09058696224636
ssp2,42,chl,13.722898833399666
ssp2,42,chn,503.9429162690874
ssp2,42,cor,23.285328664536017
ssp2,42,cro,2.583687266960995
ssp2,42,dnk,8.818483822093047
ssp2,42,egy,157.5293759343493
ssp2,42,esp,56.310094163419826
ssp2,42,fin,6.564399393113287
ssp2,42,fra,102.55599677697826
ssp2,42,gbr,97.83972763808364
ssp2,42,golf57,345.1441759830883
ssp2,42,grc,10.643132927649743
ssp2,42,hun,6.600669236377056
ssp2,42,idn,200.8870449028078
ssp2,42,irl,6.987525619880031
ssp2,42,ita,50.80440291878612
ssp2,42,jpn,59.08357708811396
ssp2,42,meme,91.94860506400869
ssp2,42,mex,101.47264807728628
ssp2,42,mys,47.395843312825896
ssp2,42,nde,1190.4096125260378
ssp2,42,nld,21.611404508903043
ssp2,42,noan,33.59256306279934
ssp2,42,noap,50.53207429471436
ssp2,42,nor,9.751085343881343
ssp2,42,oeu,9.713956619541058
ssp2,42,osea,228.59245236565218
ssp2,42,pol,20.45589647412872
ssp2,42,prt,7.045519754854721
ssp2,42,rcam,71.332904816428
ssp2,42,rcz,8.812681149014482
ssp2,42,rfa,93.72370189258297
ssp2,42,ris,87.97442059151399
ssp2,42,rjan57,26.482313983910803
ssp2,42,rom,4.533265479396645
ssp2,42,rsaf,2938.2863251946023
ssp2,42,rsam,134.93474254442748
ssp2,42,rsas,648.9892445578125
ssp2,42,rsl,3.3896754395612065
ssp2,42,rus,141.34747542925817
ssp2,42,slo,2.4581544326602387
ssp2,42,sui,15.378590139308127
ssp2,42,swe,19.33243699391906
ssp2,42,tha,38.4414408977355
ssp2,42,tur,71.59775181263304
ssp2,42,ukr,30.014369883936382
ssp2,42,usa,576.553810049304
ssp2,42,vnm,54.89847455936006
ssp2,42,zaf,60.03435403456515
ssp2,43,arg,52.24066661115059
ssp2,43,aus,56.05106788476021
ssp2,43,aut,11.860288650433596
ssp2,43,bel,16.364627096747153
ssp2,43,bgr,1.9213816829423203
ssp2,43,blt,4.173859133288371
ssp2,43,bra,133.1040180515663
ssp2,43,can,72.09058696224636
ssp2,43,chl,13.722898833399666
ssp2,43,chn,503.9429162690874
ssp2,43,cor,23.285328664536017
ssp2,43,cro,2.583687266960995
ssp2,43,dnk,8.818483822093047
ssp2,43,egy,157.5293759343493
ssp2,43,esp,56.310094163419826
ssp2,43,fin,6.564399393113287
ssp2,43,fra,102.55599677697826
ssp2,43,gbr,97.83972763808364
ssp2,43,golf57,345.1441759830883
ssp2,43,grc,10.643132927649743
ssp2,43,hun,6.600669236377056
ssp2,43,idn,200.8870449028078
ssp2,43,irl,6.987525619880031
ssp2,43,ita,50.80440291878612
ssp2,43,jpn,59.08357708811396
ssp2,43,meme,91.94860506400869
ssp2,43,mex,101.47264807728628
ssp2,43,mys,47.395843312825896
ssp2,43,nde,1190.4096125260378
ssp2,43,nld,21.611404508903043
ssp2,43,noan,33.59256306279934
ssp2,43,noap,50.53207429471436
ssp2,43,nor,9.751085343881343
ssp2,43,oeu,9.713956619541058
ssp2,43,osea,228.59245236565218
ssp2,43,pol,20.45589647412872
ssp2,43,prt,7.045519754854721
ssp2,43,rcam,71.332904816428
ssp2,43,rcz,8.812681149014482
ssp2,43,rfa,93.72370189258297
ssp2,43,ris,87.97442059151399
ssp2,43,rjan57,26.482313983910803
ssp2,43,rom,4.533265479396645
ssp2,43,rsaf,2938.2863251946023
ssp2,43,rsam,134.93474254442748
ssp2,43,rsas,648.9892445578125
ssp2,43,rsl,3.3896754395612065
ssp2,43,rus,141.34747542925817
ssp2,43,slo,2.4581544326602387
ssp2,43,sui,15.378590139308127
ssp2,43,swe,19.33243699391906
ssp2,43,tha,38.4414408977355
ssp2,43,tur,71.59775181263304
ssp2,43,ukr,30.014369883936382
ssp2,43,usa,576.553810049304
ssp2,43,vnm,54.89847455936006
ssp2,43,zaf,60.03435403456515
ssp2,44,arg,52.24066661115059
ssp2,44,aus,56.05106788476021
ssp2,44,aut,11.860288650433596
ssp2,44,bel,16.364627096747153
ssp2,44,bgr,1.9213816829423203
ssp2,44,blt,4.173859133288371
ssp2,44,bra,133.1040180515663
ssp2,44,can,72.09058696224636
ssp2,44,chl,13.722898833399666
ssp2,44,chn,503.9429162690874
ssp2,44,cor,23.285328664536017
ssp2,44,cro,2.583687266960995
ssp2,44,dnk,8.818483822093047
ssp2,44,egy,157.5293759343493
ssp2,44,esp,56.310094163419826
ssp2,44,fin,6.564399393113287
ssp2,44,fra,102.55599677697826
ssp2,44,gbr,97.83972763808364
ssp2,44,golf57,345.1441759830883
ssp2,44,grc,10.643132927649743
ssp2,44,hun,6.600669236377056
ssp2,44,idn,200.8870449028078
ssp2,44,irl,6.987525619880031
ssp2,44,ita,50.80440291878612
ssp2,44,jpn,59.08357708811396
ssp2,44,meme,91.94860506400869
ssp2,44,mex,101.47264807728628
ssp2,44,mys,47.395843312825896
ssp2,44,nde,1190.4096125260378
ssp2,44,nld,21.611404508903043
ssp2,44,noan,33.59256306279934
ssp2,44,noap,50.53207429471436
ssp2,44,nor,9.751085343881343
ssp2,44,oeu,9.713956619541058
ssp2,44,osea,228.59245236565218
ssp2,44,pol,20.45589647412872
ssp2,44,prt,7.045519754854721
ssp2,44,rcam,71.332904816428
ssp2,44,rcz,8.812681149014482
ssp2,44,rfa,93.72370189258297
ssp2,44,ris,87.97442059151399
ssp2,44,rjan57,26.482313983910803
ssp2,44,rom,4.533265479396645
ssp2,44,rsaf,2938.2863251946023
ssp2,44,rsam,134.93474254442748
ssp2,44,rsas,648.9892445578125
ssp2,44,rsl,3.3896754395612065
ssp2,44,rus,141.34747542925817
ssp2,44,slo,2.4581544326602387
ssp2,44,sui,15.378590139308127
ssp2,44,swe,19.33243699391906
ssp2,44,tha,38.4414408977355
ssp2,44,tur,71.59775181263304
ssp2,44,ukr,30.014369883936382
ssp2,44,usa,576.553810049304
ssp2,44,vnm,54.89847455936006
ssp2,44,zaf,60.03435403456515
ssp2,45,arg,52.24066661115059
ssp2,45,aus,56.05106788476021
ssp2,45,aut,11.860288650433596
ssp2,45,bel,16.364627096747153
ssp2,45,bgr,1.9213816829423203
ssp2,45,blt,4.173859133288371
ssp2,45,bra,133.1040180515663
ssp2,45,can,72.09058696224636
ssp2,45,chl,13.722898833399666
ssp2,45,chn,503.9429162690874
ssp2,45,cor,23.285328664536017
ssp2,45,cro,2.583687266960995
ssp2,45,dnk,8.818483822093047
ssp2,45,egy,157.5293759343493
ssp2,45,esp,56.310094163419826
ssp2,45,fin,6.564399393113287
ssp2,45,fra,102.55599677697826
ssp2,45,gbr,97.83972763808364
ssp2,45,golf57,345.1441759830883
ssp2,45,grc,10.643132927649743
ssp2,45,hun,6.600669236377056
ssp2,45,idn,200.8870449028078
ssp2,45,irl,6.987525619880031
ssp2,45,ita,50.80440291878612
ssp2,45,jpn,59.08357708811396
ssp2,45,meme,91.94860506400869
ssp2,45,mex,101.47264807728628
ssp2,45,mys,47.395843312825896
ssp2,45,nde,1190.4096125260378
ssp2,45,nld,21.611404508903043
ssp2,45,noan,33.59256306279934
ssp2,45,noap,50.53207429471436
ssp2,45,nor,9.751085343881343
ssp2,45,oeu,9.713956619541058
ssp2,45,osea,228.59245236565218
ssp2,45,pol,20.45589647412872
ssp2,45,prt,7.045519754854721
ssp2,45,rcam,71.332904816428
ssp2,45,rcz,8.812681149014482
ssp2,45,rfa,93.72370189258297
ssp2,45,ris,87.97442059151399
ssp2,45,rjan57,26.482313983910803
ssp2,45,rom,4.533265479396645
ssp2,45,rsaf,2938.2863251946023
ssp2,45,rsam,134.93474254442748
ssp2,45,rsas,648.9892445578125
ssp2,45,rsl,3.3896754395612065
ssp2,45,rus,141.34747542925817
ssp2,45,slo,2.4581544326602387
ssp2,45,sui,15.378590139308127
ssp2,45,swe,19.33243699391906
ssp2,45,tha,38.4414408977355
ssp2,45,tur,71.59775181263304
ssp2,45,ukr,30.014369883936382
ssp2,45,usa,576.553810049304
ssp2,45,vnm,54.89847455936006
ssp2,45,zaf,60.03435403456515
ssp2,46,arg,52.24066661115059
ssp2,46,aus,56.05106788476021
ssp2,46,aut,11.860288650433596
ssp2,46,bel,16.364627096747153
ssp2,46,bgr,1.9213816829423203
ssp2,46,blt,4.173859133288371
ssp2,46,bra,133.1040180515663
ssp2,46,can,72.09058696224636
ssp2,46,chl,13.722898833399666
ssp2,46,chn,503.9429162690874
ssp2,46,cor,23.285328664536017
ssp2,46,cro,2.583687266960995
ssp2,46,dnk,8.818483822093047
ssp2,46,egy,157.5293759343493
ssp2,46,esp,56.310094163419826
ssp2,46,fin,6.564399393113287
ssp2,46,fra,102.55599677697826
ssp2,46,gbr,97.83972763808364
ssp2,46,golf57,345.1441759830883
ssp2,46,grc,10.643132927649743
ssp2,46,hun,6.600669236377056
ssp2,46,idn,200.8870449028078
ssp2,46,irl,6.987525619880031
ssp2,46,ita,50.80440291878612
ssp2,46,jpn,59.08357708811396
ssp2,46,meme,91.94860506400869
ssp2,46,mex,101.47264807728628
ssp2,46,mys,47.395843312825896
ssp2,46,nde,1190.4096125260378
ssp2,46,nld,21.611404508903043
ssp2,46,noan,33.59256306279934
ssp2,46,noap,50.53207429471436
ssp2,46,nor,9.751085343881343
ssp2,46,oeu,9.713956619541058
ssp2,46,osea,228.59245236565218
ssp2,46,pol,20.45589647412872
ssp2,46,prt,7.045519754854721
ssp2,46,rcam,71.332904816428
ssp2,46,rcz,8.812681149014482
ssp2,46,rfa,93.72370189258297
ssp2,46,ris,87.97442059151399
ssp2,46,rjan57,26.482313983910803
ssp2,46,rom,4.533265479396645
ssp2,46,rsaf,2938.2863251946023
ssp2,46,rsam,134.93474254442748
ssp2,46,rsas,648.9892445578125
ssp2,46,rsl,3.3896754395612065
ssp2,46,rus,141.34747542925817
ssp2,46,slo,2.4581544326602387
ssp2,46,sui,15.378590139308127
ssp2,46,swe,19.33243699391906
ssp2,46,tha,38.4414408977355
ssp2,46,tur,71.59775181263304
ssp2,46,ukr,30.014369883936382
ssp2,46,usa,576.553810049304
ssp2,46,vnm,54.89847455936006
ssp2,46,zaf,60.03435403456515
